,School_ID,Student_ID,SES,SES.cat,Math.Self.Eff,Grade.Repeated,Gender,Edu.Exp,Immg,Family.support,Feel.Safe,Math.Anxiety,GRADE,Math.Score,Reading.Score,Science.Score
1965,84000001,84003548,0.5538,Mid SES,-0.2274,0,Male,7,Native,0.0014,0.6942,-0.7107,0,568.5075556,699.3971111,694.423
1966,84000069,84003549,1.3741,High SES,-0.2173,0,Female,8,Native,0.9139,-0.756,0.1031,1,468.9573333,540.2768889,513.6354444
1967,84000048,84003552,-0.4487,Mid SES,-0.7033,0,Male,8,2nd Gen,1.8372,0.6342,1.0161,0,539.6327778,581.5491111,608.1824444
1968,84000087,84003554,0.8326,High SES,0.1595,0,Male,7,Native,0.1548,1.1246,0.3729,0,574.5702222,520.7902222,632.9705556
1969,84000023,84003556,0.5348,Mid SES,NA,0,Male,NA,Native,NA,NA,1.4193,0,360.6051111,374.2161111,374.7581111
1970,84000118,84003559,-0.5532,Low SES,-1.5024,0,Male,9,2nd Gen,1.4917,-0.756,0.2929,0,360.9463333,365.526,405.9042222
1971,84000134,84003560,0.4238,Mid SES,-0.4289,0,Female,8,Native,0.2972,1.1246,-1.6625,0,500.5415556,587.0957778,576.0834444
1972,84000077,84003561,1.3031,High SES,2.1987,0,Female,8,2nd Gen,0.181,-0.756,-0.2045,0,614.713,612.6962222,628.3273333
1973,84000161,84003564,0.4236,Mid SES,-0.9892,1,Female,4,Native,-0.4435,0.1413,0.1031,0,368.3016667,364.2695556,409.4991111
1974,84000014,84003565,-2.9987,Low SES,NA,NA,Male,NA,NA,NA,NA,NA,0,401.5287778,363.7603333,416.0333333
1975,84000075,84003566,1.4825,High SES,-0.1635,0,Female,8,Native,-0.3576,-0.756,0.544,1,580.9181111,677.9248889,681.9611111
1976,84000034,84003567,-2.9432,Low SES,-1.3801,0,Male,4,2nd Gen,-0.7492,-0.756,-0.508,0,328.3885556,364.4995556,278.9548889
1977,84000153,84003570,1.4533,High SES,-0.9181,0,Male,7,Native,1.6009,0.4417,1.4278,0,458.171,538.9198889,564.0026667
1978,84000032,84003571,-0.5889,Low SES,-0.9328,0,Male,NA,Native,NA,-0.756,NA,0,508.6394444,520.8756667,581.849
1979,84000078,84003572,-0.1987,Mid SES,-1.6732,0,Male,4,Native,0.2478,-0.5371,1.1287,-1,294.3745556,262.4697778,329.9171111
1980,84000060,84003573,0.5864,Mid SES,-1.4688,0,Male,7,Native,-0.2986,-0.756,0.051,0,453.2906667,473.4321111,513.6583333
1981,84000062,84003575,0.9519,High SES,1.9279,0,Male,8,Native,0.0575,0.4417,-1.1715,0,581.9968889,615.8607778,633.1787778
1982,84000134,84003579,0.1079,Mid SES,1.4176,0,Male,4,Native,1.8422,0.4938,-0.638,0,552.636,598.1134444,604.708
1983,84000109,84003580,0.6951,Mid SES,-0.2963,0,Male,4,Native,-0.9361,-1.3019,-0.508,1,528.2326667,600.0297778,583.6107778
1984,84000120,84003581,-0.1299,Mid SES,-0.5884,0,Female,4,Native,-1.0686,-0.756,-0.4577,0,551.6417778,527.8891111,549.209
1985,84000068,84003582,-1.5747,Low SES,-1.2825,0,Male,NA,Native,0.6938,-0.756,0.602,0,358.3682222,330.072,398.2651111
1986,84000032,84003584,0.7772,Mid SES,-1.1053,0,Male,5,Native,-0.6761,0.6942,-1.2286,0,409.3955556,397.8316667,470.6104444
1987,84000138,84003585,1.6023,High SES,0.9304,0,Female,9,1st Gen,0.6831,1.1246,0.905,0,567.1021111,633.0497778,536.0478889
1988,84000112,84003586,0.2552,Mid SES,-0.4712,0,Female,8,Native,1.6011,1.1246,-0.2885,0,502.2014444,530.3158889,550.732
1989,84000056,84003587,-1.2155,Low SES,-0.6097,0,Female,8,2nd Gen,0.045,-0.756,-0.2758,1,388.31,491.5174444,418.7326667
1990,84000058,84003588,0.923,High SES,0.0161,0,Male,7,Native,0.0906,-0.756,-0.5191,0,444.6031111,342.4538889,437.0432222
1991,84000136,84003590,0.8645,High SES,-0.1362,0,Male,4,Native,0.2465,-0.756,-0.5006,0,471.8001111,483.3981111,504.1425556
1992,84000048,84003592,0.9432,High SES,0.008,0,Male,7,Native,-0.3832,1.1246,0.1031,0,526.5011111,582.7824444,590.9014444
1993,84000023,84003594,-0.2121,Mid SES,0.0161,0,Female,8,Native,-0.8075,0.4417,0.1931,0,359.6372222,483.6511111,420.3807778
1994,84000044,84003597,1.2109,High SES,2.2512,0,Male,8,2nd Gen,1.572,1.1246,-0.6243,1,696.651,755.5067778,708.1164444
1995,84000033,84003600,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,0,500.8365556,545.8734444,532.6232222
1996,84000129,84003604,1.6878,High SES,0.3708,0,Female,9,Native,0.5468,-0.756,-1.2756,0,584.6323333,691.5205556,644.6877778
1997,84000048,84003608,1.0606,High SES,-0.3835,0,Female,8,Native,0.0321,0.4417,1.9128,0,527.5902222,622.7417778,633.5616667
1998,84000073,84003613,-1.5883,Low SES,0.6614,0,Female,8,2nd Gen,-0.7404,0.4417,0.1932,0,483.6333333,508.5504444,551.2075556
1999,84000159,84003614,0.7949,High SES,0.457,0,Male,7,Native,-0.3342,-0.756,-0.9755,0,574.9445556,542.1343333,589.2328889
2000,84000031,84003617,0.9658,High SES,NA,0,Male,NA,Native,NA,NA,-0.8811,0,464.2727778,502.2922222,509.3452222
2001,84000130,84003620,0.2445,Mid SES,-0.0387,0,Male,9,Native,0.2296,-0.756,0.7774,0,398.0673333,347.3798889,415.192
2002,84000041,84003626,0.9077,High SES,-0.8032,0,Female,9,Native,-0.2772,-1.3019,1.4278,0,551.4521111,632.0736667,664.0803333
2003,84000098,84003630,-0.0241,Mid SES,-0.8199,0,Female,4,Native,-0.3457,-0.756,0.4252,0,415.4477778,515.3817778,534.5182222
2004,84000056,84003631,0.6439,Mid SES,-0.9354,1,Male,9,2nd Gen,-0.8109,-0.756,0.6387,0,389.9915556,423.8981111,402.4488889
2005,84000121,84003632,1.0587,High SES,1.9915,0,Female,9,1st Gen,-0.2999,1.1246,-0.6243,1,591.0888889,604.6915556,588.2876667
2006,84000025,84003635,0.3906,Mid SES,-0.2808,0,Male,8,Native,-0.0851,-0.756,-0.508,0,446.453,467.4815556,529.8845556
2007,84000156,84003636,-1.1766,Low SES,-3.4291,0,Female,8,Native,-0.2531,-2.7886,1.4278,0,360.8302222,433.2155556,344.8762222
2008,84000157,84003637,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,0,419.5508889,486.035,488.887
2009,84000039,84003638,0.9956,High SES,-0.1531,0,Female,6,Native,-0.4749,1.1246,1.2918,0,443.4095556,494.5413333,452.345
2010,84000038,84003640,-0.0048,Mid SES,-2.5592,1,Female,NA,Native,0.502,1.1246,0.6566,-1,385.5514444,431.1843333,417.3634444
2011,84000068,84003642,-0.6267,Low SES,0.114,0,Female,9,Native,-0.1628,-0.756,0.4067,0,371.56,487.6854444,408.47
2012,84000100,84003643,-0.6706,Low SES,0.0564,1,Male,9,Native,-0.962,1.1246,0.4252,-1,250.9471111,316.4594444,231.907
2013,84000099,84003644,-0.1971,Mid SES,0.0564,0,Female,7,Native,0.7278,-1.3019,1.5706,0,514.0146667,575.213,550.2004444
2014,84000139,84003645,-0.1043,Mid SES,-0.302,0,Female,4,Native,-1.1292,-0.756,-0.3794,0,436.8966667,539.6557778,519.3571111
2015,84000037,84003646,0.4836,Mid SES,NA,0,Female,4,2nd Gen,0.0658,1.1246,-0.0394,1,601.3115556,636.5692222,619.5933333
2016,84000132,84003647,-0.6488,Low SES,0.2718,0,Female,9,1st Gen,0.5913,1.1246,0.6647,1,565.8998889,647.5157778,592.2606667
2017,84000093,84003649,1.9321,High SES,2.2741,1,Female,9,Native,-0.0293,-0.756,-2.249,0,333.1676667,337.1493333,307.6443333
2018,84000052,84003653,0.7427,Mid SES,-0.0064,0,Male,9,Native,1.7666,1.1246,1.1606,0,383.2486667,466.4856667,455.0875556
2019,84000012,84003654,-0.9937,Low SES,-0.2908,0,Female,2,Native,0.6717,-0.756,1.9397,1,536.091,600.9904444,582.9483333
2020,84000066,84003655,NA,NA,NA,NA,Female,NA,NA,NA,NA,NA,1,389.27,434.994,390.0332222
2021,84000011,84003657,1.3556,High SES,-0.4542,0,Female,7,Native,-0.4192,-0.756,0.3729,0,616.6086667,712.9057778,655.4183333
2022,84000102,84003661,0.813,High SES,0.5239,0,Female,7,Native,0.4989,-0.756,-0.3744,1,532.6898889,553.5623333,535.4698889
2023,84000155,84003663,0.0728,Mid SES,0.2899,0,Male,8,Native,0.2394,0.3308,-0.0575,0,437.8457778,417.546,420.4707778
2024,84000008,84003666,0.6146,Mid SES,2.3362,NA,Male,NA,2nd Gen,1.6371,1.1246,-2.3558,1,383.9403333,335.375,394.3508889
2025,84000092,84003667,1.4925,High SES,NA,0,Male,NA,Native,NA,NA,-0.2704,0,510.065,480.1246667,488.9401111
2026,84000014,84003668,-0.6693,Low SES,NA,0,Male,NA,Native,NA,-0.756,NA,0,538.1908889,470.6875556,569.6663333
2027,84000132,84003670,0.5886,Mid SES,-0.7243,0,Male,7,Native,1.8194,0.4417,1.2595,0,456.6323333,560.5446667,579.3674444
2028,84000110,84003672,0.4366,Mid SES,-0.643,0,Female,4,Native,-0.6862,-0.756,0.429,0,389.9774444,400.6936667,394.2223333
2029,84000149,84003673,-1.2658,Low SES,-0.8286,0,Female,NA,2nd Gen,NA,-1.1042,NA,0,421.758,513.9584444,469.2392222
2030,84000097,84003674,0.1151,Mid SES,0.9607,0,Male,9,Native,0.9527,-0.756,-2.3558,-1,472.858,465.0721111,481.9748889
2031,84000149,84003675,-0.1239,Mid SES,-0.1246,0,Male,4,NA,-0.6971,-0.756,-0.5191,-1,433.7141111,490.7236667,371.372
2032,84000054,84003676,-1.084,Low SES,NA,0,Female,NA,Native,NA,NA,1.0508,0,371.5002222,412.2924444,391.3182222
2033,84000006,84003678,0.4188,Mid SES,-0.1924,0,Female,9,Native,1.4815,-0.756,0.4067,0,488.8066667,644.712,557.1337778
2034,84000071,84003680,-1.1882,Low SES,-0.8939,1,Male,7,Native,-0.5253,-1.306,0.5653,-1,400.9614444,434.6888889,439.4842222
2035,84000087,84003681,-0.1877,Mid SES,-0.0189,0,Male,6,1st Gen,-0.3053,-0.756,0.7889,0,568.3944444,586.953,630.4013333
2036,84000161,84003683,-0.7055,Low SES,-0.718,0,Male,7,2nd Gen,-0.3435,-1.1042,0.7774,0,426.3267778,563.5984444,507.5184444
2037,84000065,84003684,1.0149,High SES,2.3074,0,Male,8,2nd Gen,0.6095,1.1246,-1.6654,1,781.6763333,723.9485556,743.1275556
2038,84000042,84003685,0.1434,Mid SES,NA,NA,Male,NA,NA,NA,NA,NA,0,481.2455556,555.7155556,586.3708889
2039,84000153,84003686,0.8832,High SES,0.6947,0,Male,8,Native,1.0664,0.4417,-1.6625,0,519.4656667,560.8315556,614.3077778
2040,84000144,84003687,1.3764,High SES,1.254,0,Male,7,2nd Gen,0.9619,1.1246,-0.755,0,611.9487778,663.0587778,656.7745556
2041,84000076,84003688,1.4292,High SES,NA,0,Male,NA,NA,NA,NA,NA,0,466.2128889,506.9045556,490.1161111
2042,84000054,84003689,-0.953,Low SES,NA,0,Male,NA,Native,NA,NA,-0.4577,0,415.3385556,417.3896667,423.3733333
2043,84000160,84003690,-0.3512,Mid SES,-0.9888,0,Female,9,Native,1.572,-0.756,-0.5006,0,341.7362222,332.4184444,375.5327778
2044,84000101,84003691,-0.5818,Low SES,0.0919,0,Male,8,Native,-0.8612,1.1246,0.6566,1,585.5093333,654.0168889,673.2114444
2045,84000137,84003692,-0.1726,Mid SES,-0.7735,0,Male,8,Native,1.0965,0.6342,0.3378,1,403.9205556,474.9954444,428.0588889
2046,84000133,84003694,0.0966,Mid SES,-0.251,0,Male,9,2nd Gen,-0.7015,-0.756,-0.3794,0,567.1962222,594.5948889,488.808
2047,84000086,84003695,-2.7215,Low SES,-0.3715,0,Female,8,2nd Gen,1.9567,-0.756,-0.3744,1,491.2481111,483.0342222,488.8071111
2048,84000005,84003697,1.6683,High SES,-0.6921,0,Female,9,Native,-0.0776,-0.756,2.6109,1,552.5213333,575.409,555.9645556
2049,84000099,84003700,-1.7483,Low SES,-1.2857,0,Female,5,NA,-1.3143,-0.756,2.5026,1,377.5226667,422.9833333,375.0386667
2050,84000025,84003701,-0.314,Mid SES,NA,0,Male,NA,2nd Gen,NA,NA,2.5078,0,381.2128889,412.2951111,413.7656667
2051,84000088,84003702,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,0,600.4544444,629.0101111,657.4837778
2052,84000029,84003703,0.1085,Mid SES,-0.3088,0,Male,9,Native,0.7587,0.4417,-1.2788,0,442.1762222,494.1451111,525.546
2053,84000088,84003704,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,0,513.9266667,545.3041111,539.9435556
2054,84000071,84003706,0.5083,Mid SES,2.0122,0,Male,9,Native,1.3432,-0.756,0.7889,0,362.5376667,347.6794444,344.4241111
2055,84000033,84003707,NA,NA,NA,NA,Female,NA,NA,NA,NA,NA,0,572.4782222,630.3247778,627.5414444
2056,84000095,84003709,-0.1295,Mid SES,-0.1246,0,Male,NA,Native,1.8194,-0.756,-0.508,0,367.7576667,366.1598889,360.8631111
2057,84000082,84003710,-0.7424,Low SES,-0.0759,0,Male,8,Native,0.0118,0.1413,-2.3755,0,446.5464444,435.4107778,421.528
2058,84000011,84003712,1.639,High SES,0.1577,0,Male,9,Native,0.7659,1.1246,-0.2045,0,575.728,606.9072222,600.1858889
2059,84000008,84003713,0.2903,Mid SES,-0.216,0,Female,4,Native,1.718,0.2852,0.7774,1,306.5503333,314.1886667,344.1301111
2060,84000060,84003714,0.7079,Mid SES,-1.3397,0,Female,9,Native,0.621,-0.756,1.9159,0,330.4323333,430.7726667,383.8582222
2061,84000071,84003717,0.6178,Mid SES,-1.0679,1,Female,7,Native,-0.5171,0.2802,0.1748,0,284.3024444,249.1232222,321.6974444
2062,84000130,84003718,0.1535,Mid SES,-0.5791,0,Female,9,Native,-0.1629,-0.756,0.6387,0,467.127,590.344,563.2056667
2063,84000084,84003721,-0.9726,Low SES,NA,0,Female,4,2nd Gen,1.7506,-0.756,0.4252,0,336.9663333,440.0115556,344.1097778
2064,84000153,84003722,0.9895,High SES,-0.0971,0,Male,7,Native,0.0563,1.1246,-1.2286,1,498.7287778,558.7294444,568.0486667
2065,84000038,84003723,-1.9491,Low SES,-0.0252,0,Male,4,Native,-0.8092,1.1246,-0.1371,0,340.5643333,332.182,362.9305556
2066,84000055,84003724,-0.2126,Mid SES,-1.3055,0,Male,2,Native,-0.5237,-0.756,0.051,0,405.99,361.5911111,435.7862222
2067,84000014,84003725,0.3514,Mid SES,NA,0,Female,8,1st Gen,NA,-0.756,NA,0,474.4662222,479.4802222,459.9357778
2068,84000119,84003728,-0.6492,Low SES,-0.0692,0,Female,8,Native,0.1992,-0.756,0.429,0,399.5195556,450.3532222,410.0295556
2069,84000117,84003729,1.0666,High SES,-0.42,0,Female,9,Native,0.3428,-1.15,1.9128,0,347.7125556,414.5602222,412.3776667
2070,84000032,84003730,-0.0014,Mid SES,0.2612,0,Male,7,Native,0.4363,-0.756,-0.3794,0,518.2987778,521.9395556,516.121
2071,84000020,84003731,1.4904,High SES,-0.1415,0,Male,7,Native,0.0023,1.1246,-1.6741,0,648.534,626.9882222,669.068
2072,84000133,84003732,-0.5894,Low SES,-0.8288,0,Female,9,Native,0.1905,-0.756,0.133,1,436.6097778,566.5108889,512.8846667
2073,84000040,84003734,-1.1439,Low SES,2.1964,0,Male,9,Native,-0.3273,1.1246,-0.5006,0,602.1086667,638.1268889,593.5743333
2074,84000126,84003737,NA,NA,NA,NA,Female,NA,NA,NA,NA,NA,0,496.0643333,535.5975556,526.5363333
2075,84000032,84003738,0.8813,High SES,-0.2689,0,Male,NA,Native,NA,-1.3019,0.1932,0,543.3344444,563.3351111,633.4874444
2076,84000123,84003743,-2.9663,Low SES,-0.0961,0,Male,9,2nd Gen,1.4835,-0.756,-0.5191,0,527.7034444,560.2504444,539.4484444
2077,84000060,84003744,0.7841,High SES,2.0668,0,Female,7,2nd Gen,-0.2018,1.1246,0.7889,0,658.7546667,697.0941111,715.5673333
2078,84000158,84003747,0.1542,Mid SES,-1.779,0,Male,7,Native,-0.977,-1.2589,0.6647,0,463.4673333,455.5667778,407.0226667
2079,84000104,84003752,-0.0673,Mid SES,0.5119,0,Male,8,Native,NA,0.4361,0.133,0,521.3082222,594.9384444,558.3656667
2080,84000016,84003755,0.9271,High SES,-0.3934,0,Male,4,Native,-0.386,-0.756,-0.4577,1,510.7538889,494.8891111,508.5847778
2081,84000082,84003756,0.0772,Mid SES,-3.3656,0,Female,NA,1st Gen,-1.5073,-0.756,2.5429,0,344.8977778,367.1163333,341.5405556
2082,84000064,84003757,-0.9754,Low SES,-0.9956,0,Female,2,Native,-1.181,-0.756,0.602,0,435.0985556,576.2,506.0596667
2083,84000134,84003758,0.309,Mid SES,-1.1038,1,Male,4,Native,-0.3107,-0.756,-2.249,0,473.8981111,455.7994444,489.9044444
2084,84000094,84003763,0.223,Mid SES,-0.233,1,Male,5,Native,-0.4949,-0.756,0.4067,-1,339.929,321.2554444,326.939
2085,84000077,84003764,1.3644,High SES,-0.056,0,Male,8,2nd Gen,-0.3904,-0.0918,-0.2045,0,580.1533333,597.8301111,593.4553333
2086,84000066,84003765,-0.1714,Mid SES,-0.037,0,Male,2,NA,-0.715,-0.756,-0.4577,-1,376.0835556,268.937,327.053
2087,84000136,84003771,-1.9382,Low SES,0.8207,0,Male,7,2nd Gen,0.8588,1.1246,-2.3755,0,502.6216667,528.3718889,562.5006667
2088,84000023,84003776,1.7131,High SES,2.1989,0,Male,8,1st Gen,0.427,0.4417,0.133,1,650.535,665.0335556,682.5513333
2089,84000142,84003778,-1.1862,Low SES,-0.3656,0,Male,4,2nd Gen,0.0054,-1.15,-0.2704,0,382.0685556,379.8072222,378.5571111
2090,84000081,84003779,0.9089,High SES,0.8638,0,Male,8,Native,0.0794,-0.039,-0.7107,0,572.1854444,640.2317778,636.2776667
2091,84000158,84003782,-1.4285,Low SES,NA,0,Female,8,Native,-1.2446,-1.15,-0.0575,0,383.6264444,438.6558889,356.0532222
2092,84000081,84003784,0.9096,High SES,0.9326,0,Female,8,Native,0.802,1.1246,-1.6625,0,528.4806667,521.1602222,549.9336667
2093,84000001,84003785,0.8057,High SES,-0.1415,0,Male,5,Native,-0.0771,-0.756,-0.2758,0,398.2695556,442.7142222,418.0384444
2094,84000062,84003786,-1.7413,Low SES,-0.7892,NA,Male,9,Native,-2.6678,1.1246,-2.3868,-1,243.1264444,232.9333333,245.7857778
2095,84000029,84003787,-0.9326,Low SES,0.2229,0,Male,5,2nd Gen,0.0616,1.1246,-0.1371,0,455.3584444,484.0007778,412.1083333
2096,84000001,84003788,-0.8371,Low SES,-0.4312,0,Female,NA,Native,-2.7637,-0.756,0.051,0,395.7587778,444.2883333,444.8968889
2097,84000103,84003794,0.8346,High SES,-0.4089,0,Female,8,Native,-0.6511,0.2852,-0.4577,1,481.8147778,584.217,571.1612222
2098,84000007,84003796,1.0034,High SES,1.1369,0,Female,9,Native,0.2755,1.1246,-2.3755,0,500.223,498.936,550.5466667
2099,84000140,84003797,1.0386,High SES,NA,1,Female,NA,1st Gen,NA,-0.756,NA,0,353.5322222,401.7385556,361.0461111
2100,84000018,84003798,-0.8529,Low SES,-0.0292,0,Male,7,Native,1.6594,NA,-0.508,-1,402.522,429.3408889,415.1307778
2101,84000100,84003799,-0.0674,Mid SES,-1.1406,1,Male,9,Native,-0.5806,-2.2276,0.133,-1,277.8026667,309.8181111,264.7626667
2102,84000123,84003800,0.2187,Mid SES,-1.18,0,Female,9,2nd Gen,0.163,0.4417,0.7889,0,424.0274444,509.3182222,468.1414444
2103,84000156,84003801,0.8283,High SES,-0.1457,0,Male,8,Native,0.2212,-0.756,-0.3744,0,357.9354444,338.56,356.3753333
2104,84000002,84003805,0.678,Mid SES,-0.5884,0,Female,8,Native,-0.33,0.4417,2.6109,0,528.1058889,566.1887778,559.7818889
2105,84000106,84003807,0.5055,Mid SES,NA,0,Female,NA,Native,NA,NA,0.602,0,399.5182222,423.4776667,420.8964444
2106,84000134,84003808,-0.6822,Low SES,-0.7294,0,Female,8,Native,-0.7632,-0.756,-0.2758,0,535.8584444,574.8568889,552.7703333
2107,84000065,84003810,1.8312,High SES,-0.3848,0,Male,9,Native,-0.5602,-0.756,-0.0423,0,617.5998889,707.3812222,676.276
2108,84000003,84003812,-2.4489,Low SES,-1.3347,0,Female,9,2nd Gen,1.4835,-0.756,0.133,0,302.9244444,376.9372222,390.4036667
2109,84000119,84003813,-1.5389,Low SES,-3.4814,0,Male,2,1st Gen,-1.0075,-1.3019,-1.2286,0,306.0773333,267.6487778,338.0474444
2110,84000106,84003814,0.3367,Mid SES,-0.4155,0,Female,8,Native,-0.2522,0.4417,-0.3794,1,435.9304444,498.4077778,470.722
2111,84000095,84003816,0.2238,Mid SES,2.2345,0,Male,9,Native,-0.46,0.4417,-1.1715,0,629.8717778,700.8621111,675.1014444
2112,84000061,84003817,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,0,630.95,665.6643333,661.9781111
2113,84000072,84003819,0.7822,High SES,-0.1866,0,Male,4,Native,-0.123,-0.756,-0.4577,0,382.783,352.0436667,374.8131111
2114,84000088,84003821,NA,NA,NA,NA,Female,NA,NA,NA,NA,NA,0,444.9738889,509.5498889,489.7177778
2115,84000028,84003823,-0.4513,Mid SES,-0.2856,0,Male,8,Native,-0.0494,-0.756,0.3025,0,498.9764444,526.92,493.2031111
2116,84000014,84003824,0.1955,Mid SES,-0.4265,0,Male,7,Native,-0.6592,1.1246,-0.4577,0,526.7966667,585.8622222,598.8802222
2117,84000059,84003825,-1.2382,Low SES,-0.1365,0,Male,7,Native,-0.7696,-0.756,0.4252,0,515.7666667,460.9782222,490.327
2118,84000156,84003826,0.7344,Mid SES,0.5684,0,Male,4,Native,1.554,-0.756,-2.3868,0,519.4901111,486.7504444,520.0198889
2119,84000092,84003827,1.8813,High SES,NA,0,Male,NA,Native,NA,NA,0.051,0,469.9311111,509.0088889,475.5494444
2120,84000127,84003828,-1.4958,Low SES,0.1499,0,Male,7,Native,0.6349,-0.756,-1.6741,0,598.2514444,624.7594444,669.322
2121,84000042,84003829,0.2626,Mid SES,0.1495,0,Male,5,Native,-1.2737,-1.5326,-0.0394,1,536.6391111,496.6404444,533.3063333
2122,84000112,84003830,-0.6067,Low SES,0.1905,0,Female,9,Native,-0.4509,1.1246,1.2587,0,423.4886667,504.1745556,529.846
2123,84000138,84003832,1.5393,High SES,1.9915,0,Male,7,Native,0.2526,1.1246,-0.5006,0,541.4182222,510.525,432.2968889
2124,84000159,84003833,-0.1074,Mid SES,0.9856,0,Female,4,Native,0.0795,0.1368,-0.5006,-1,499.6125556,650.4191111,597.1674444
2125,84000071,84003834,-0.2494,Mid SES,2.1549,0,Male,6,Native,-0.7751,-0.756,-0.3744,0,421.2654444,469.5031111,488.6158889
2126,84000061,84003835,NA,NA,NA,NA,Female,NA,NA,NA,NA,NA,0,533.1508889,535.8408889,554.2571111
2127,84000070,84003836,-0.8902,Low SES,-0.0813,0,Female,7,Native,1.6765,-0.756,2.6149,0,565.38,704.8393333,660.9422222
2128,84000004,84003837,-0.9701,Low SES,-0.4144,0,Female,9,2nd Gen,0.0253,-1.561,-1.2286,0,485.5497778,563.6138889,509.6396667
2129,84000083,84003838,-0.7725,Low SES,-2.1147,0,Male,2,Native,-2.0496,NA,-0.5006,-1,343.1178889,370.5853333,342.1423333
2130,84000154,84003839,-0.9928,Low SES,-1.399,0,Male,5,NA,0.5449,-0.756,0.1748,0,471.0487778,484.5824444,501.1762222
2131,84000095,84003843,-0.9685,Low SES,0.7497,0,Male,7,Native,-1.7645,-0.756,-0.6243,0,587.3871111,600.5895556,640.975
2132,84000055,84003844,-0.47,Mid SES,0.9187,0,Male,9,Native,0.5577,1.1246,-0.755,0,431.7255556,453.5935556,408.1431111
2133,84000052,84003845,1.0233,High SES,NA,0,Female,NA,Native,NA,-0.756,NA,0,501.5777778,628.5037778,573.9128889
2134,84000045,84003848,NA,NA,NA,NA,Male,NA,NA,NA,NA,NA,0,524.3788889,585.8112222,575.1963333
2135,84000122,84003850,0.1059,Mid SES,NA,NA,Male,NA,Native,NA,NA,1.4193,-1,445.8013333,460.8371111,499.1433333
2136,84000083,84003851,0.9964,High SES,-0.9584,0,Male,7,Native,0.1777,1.1246,1.0508,-1,490.9791111,466.6524444,508.5627778
2137,84000002,84003853,-2.2515,Low SES,0.2899,0,Female,9,2nd Gen,0.2887,1.1246,0.6566,0,413.6963333,415.5601111,400.0178889
2138,84000142,84003854,-1.8762,Low SES,-0.4542,0,Female,9,2nd Gen,-1.0508,-0.756,0.133,0,549.3763333,569.5497778,540.2051111
2139,84000018,84003855,-1.2497,Low SES,-0.121,0,Male,5,Native,0.0591,1.1246,-0.5006,0,493.9004444,506.3312222,505.8276667
2140,84000127,84003857,0.6347,Mid SES,0.7021,0,Male,7,Native,-1.3913,-0.756,-0.9158,0,614.0186667,616.9141111,692.5148889
2141,84000076,84003858,0.9676,High SES,0.6795,0,Female,9,Native,-0.0359,-0.756,-0.5191,0,590.946,637.2947778,626.8715556
2142,84000061,84003859,NA,NA,NA,NA,Female,NA,NA,NA,NA,NA,0,440.4946667,485.4631111,479.0565556
2143,84000121,84003860,-1.4435,Low SES,-0.7124,0,Male,7,2nd Gen,0.5888,1.1246,0.6566,1,455.8833333,544.6084444,512.6866667
2144,84000112,84003863,-0.8102,Low SES,-1.3599,0,Male,NA,2nd Gen,-0.0357,1.1246,0.133,0,458.5896667,568.6063333,470.437
2145,84000069,84003864,0.3468,Mid SES,NA,0,Male,NA,Native,NA,NA,0.4252,0,566.1972222,600.0174444,592.9793333
2146,84000113,84003865,0.7846,High SES,-1.009,0,Male,8,Native,-0.0166,-1.6332,-0.1371,0,438.9282222,543.8552222,475
2147,84000052,84003867,0.0535,Mid SES,-0.8272,0,Male,8,Native,-0.2663,0.4417,-0.1172,0,392.8018889,367.3206667,362.3492222
2148,84000007,84003868,0.8137,High SES,-0.7467,0,Female,8,Native,-0.0492,-1.3019,0.133,0,547.7561111,636.772,601.2177778
2149,84000154,84003869,0.6868,Mid SES,-3.435,0,Male,7,2nd Gen,-0.2812,-1.2589,0.8757,0,472.8833333,485.3235556,561.7026667
